,Date,Time,City,Type
,2015-10-05,11:03:52,Burl Twp,132 E UnkMedEmrg
,2015-10-05,12:31:35,Burl City,129F E Mva/Fire
,2015-10-05,14:52:05,Burl Twp,117 E Falls
,2015-10-05,15:07:03,Edgewater,113 E Diabetic
,2015-10-05,15:26:54,Burl City,106 E Breathin
,2015-10-05,18:14:14,Burl Twp,106 E Breathin
,2015-10-05,19:00:42,Edgewater,132 E UnkMedEmrg
,2015-10-05,19:53:40,Edgewater,106 E Breathin
,2015-10-05,20:18:12,Burl Twp,132 E UnkMedEmrg
,2015-10-05,21:00:52,Edgewater,131 E Uncon
,2015-10-05,23:11:36,Burl City,132 E UnkMedEmrg
,2015-10-05,23:04:16,Burl City,106 E Breathin
,2015-10-06,23:46:48,Burl City,119 E Heart
,2015-10-06,23:40:50,Burl Twp,117 E Falls
,2015-10-06,09:44:08,Florence,129 E AccInjry
,2015-10-06,10:07:06,Burl City,129F E Mva/Fire
,2015-10-06,10:14:28,Burl City,112 E Convulsn
,2015-10-06,12:27:24,Edgewater,105 E BackPain
,2015-10-06,13:33:00,Burl Twp,110 E ChestPain
,2015-10-06,14:18:00,Burl Twp,106 E Breathin
,2015-10-06,14:45:00,Burl Twp,129F E Mva/Fire
,2015-10-06,15:30:26,Burl City,106 E Breathin
,2015-10-06,15:44:37,Burl Twp,101 E AbdmPain
,2015-10-06,16:40:59,Burl Twp,125 E Psychiat
,2015-10-06,17:54:25,Burl City,110 E ChestPain
,2015-10-06,18:16:15,Burl Twp,110 E ChestPain
,2015-10-06,18:35:04,Burl City,132 E UnkMedEmrg
,2015-10-06,18:42:22,Edgewater,132 E UnkMedEmrg
,2015-10-06,23:40:55,Edgewater,117 E Falls
,2015-10-07,23:53:35,Burl Twp,EMS E EMS Call
,2015-10-07,02:56:33,Edgewater,132 E UnkMedEmrg
,2015-10-07,04:28:40,Burl Twp,119 E Heart
,2015-10-07,05:38:27,Burl City,105 E BackPain
,2015-10-07,05:47:50,Burl Twp,106 E Breathin
,2015-10-07,06:40:20,Edgewater,132 E UnkMedEmrg
,2015-10-07,07:09:33,Willingbor,132 E UnkMedEmrg
,2015-10-07,11:37:29,Beverly,110 E ChestPain
,2015-10-07,13:18:25,Burl Twp,106 E Breathin
,2015-10-07,13:31:31,Burl City,132 E UnkMedEmrg
,2015-10-07,17:50:10,Edgewater,110 E ChestPain
,2015-10-07,17:42:58,Burl City,117 E Falls
,2015-10-07,19:51:57,Edgewater,132 E UnkMedEmrg
,2015-10-08,02:39:24,Burl Twp,134 E SpclAssn
,2015-10-08,02:47:15,Burl Twp,132 E UnkMedEmrg
,2015-10-08,03:42:59,Edgewater,132 E UnkMedEmrg
,2015-10-08,03:56:12,Burl Twp,117 E Falls
,2015-10-08,06:44:08,Edgewater,125 E Psychiat
,2015-10-08,14:03:18,Burl Twp,123 E Overdose
,2015-10-08,16:21:15,Burl Twp,117 E Falls
,2015-10-08,17:35:08,Burl Twp,119 E Heart
,2015-10-08,16:50:20,Edgewater,106 E Breathin
,2015-10-08,18:29:50,Burl Twp,113 E Diabetic
,2015-10-08,19:37:42,Burl City,132 E UnkMedEmrg
,2015-10-08,19:52:32,Burl City,106 E Breathin
,2015-10-08,20:54:56,Burl City,132 E UnkMedEmrg
,2015-10-08,23:03:20,Burl City,112 E Convulsn
,2015-10-09,01:58:38,Edgewater,132 E UnkMedEmrg
,2015-10-09,03:38:44,Edgewater,113 E Diabetic
,2015-10-09,03:41:31,Burl Twp,110 E ChestPain
,2015-10-09,06:24:00,Westampton,131 E Uncon
,2015-10-09,09:53:23,Burl Twp,113 E Diabetic
,2015-10-09,12:13:00,Burl City,125 E Psychiat
,2015-10-09,13:17:18,Burl City,119 E Heart
,2015-10-09,14:04:19,Burl City,128 E Stroke
,2015-10-09,14:08:07,Edgewater,132 E UnkMedEmrg
,2015-10-09,14:51:17,Burl City,129 E AccInjry
,2015-10-09,16:04:23,Burl Twp,106 E Breathin
,2015-10-09,17:25:03,Burl Twp,106 E Breathin
,2015-10-09,18:48:00,"Beverly
C",125 E Psychiat
,2015-10-09,18:36:58,Burl Twp,113 E Diabetic
,2015-10-09,19:48:07,Burl City,101 E AbdmPain
,2015-10-09,22:20:28,Burl City,132 E UnkMedEmrg
,2015-10-09,22:41:31,Burl Twp,117 E Falls
,2015-10-10,01:23:41,Burl Twp,132 E UnkMedEmrg
,2015-10-10,07:23:28,Willingbor,104 E AsltRape
,2015-10-10,08:13:42,Burl Twp,106 E Breathin
,2015-10-10,09:10:51,Burl City,132 E UnkMedEmrg
,2015-10-10,10:05:56,Burl City,126 E SickPers
,2015-10-10,11:20:05,Burl Twp,129 E AccInjry
,2015-10-10,12:47:19,Edgewater,125 E Psychiat
,2015-10-10,12:57:35,Burl City,112 E Convulsn
,2015-10-10,12:55:46,Willingbor,113 E Diabetic
,2015-10-10,13:27:28,Burl City,117 E Falls
,2015-10-10,16:49:45,Burl Twp,131 E Uncon
,2015-10-10,17:53:29,Burl Twp,117 E Falls
,2015-10-11,02:18:20,Burl Twp,101 E AbdmPain
,2015-10-11,04:24:16,Burl Twp,132 E UnkMedEmrg
,2015-10-11,08:34:35,Burl Twp,105 E BackPain
,2015-10-11,09:54:06,Burl City,131 E Uncon
,2015-10-11,12:00:38,Edgewater,117 E Falls
,2015-10-11,12:30:05,Burl City,106 E Breathin
,2015-10-11,14:27:16,Edgewater,117 E Falls
,2015-10-11,15:49:46,Florence,101 E AbdmPain
,2015-10-11,17:52:25,Willingbor,125 E Psychiat
,2015-10-11,18:50:26,Burl City,117 E Falls
,2015-10-11,18:43:31,Willingbor,106 E Breathin
,2015-10-11,19:34:14,Edgewater,132 E UnkMedEmrg
,2015-10-11,19:44:37,Burl City,104 E AsltRape
,2015-10-11,22:17:52,Burl City,131 E Uncon
,2015-10-11,23:20:29,Burl Twp,112 E Convulsn
,2015-10-12,04:58:42,Willingbor,125 E Psychiat
,2015-10-12,06:28:51,Burl Twp,129 E AccInjry
,2015-10-12,11:47:37,Burl Twp,130 E Trauma
,2015-10-12,12:36:01,Willingbor,106 E Breathin
,2015-10-12,13:52:12,Burl City,106 E Breathin
,2015-10-12,15:00:04,Burl Twp,131 E Uncon
,2015-10-12,14:43:21,Burl City,110 E ChestPain
,2015-10-12,15:09:53,Burl Twp,130 E Trauma
,2015-10-12,14:47:51,Burl City,117 E Falls
,2015-10-12,15:24:35,Edgewater,117 E Falls
,2015-10-12,16:45:13,Burl City,132 E UnkMedEmrg
,2015-10-12,16:48:34,Burl Twp,125 E Psychiat
,2015-10-12,16:42:21,Burl City,117 E Falls
,2015-10-12,18:07:57,Burl Twp,113 E Diabetic
,2015-10-12,19:30:16,Florence,104 E AsltRape
,2015-10-13,08:53:30,Burl City,131 E Uncon
,2015-10-13,11:25:42,Westampton,125 E Psychiat
,2015-10-13,11:47:51,Burl City,106 E Breathin
,2015-10-13,12:33:12,Burl Twp,106 E Breathin
,2015-10-13,14:03:22,Burl Twp,113 E Diabetic
,2015-10-13,14:06:26,Burl Twp,110 E ChestPain
,2015-10-13,15:35:06,Burl Twp,117 E Falls
,2015-10-13,16:33:27,Burl Twp,106 E Breathin
,2015-10-13,19:13:02,Edgewater,106 E Breathin
,2015-10-13,19:44:00,Edgewater,125 E Psychiat
,2015-10-13,19:58:18,Burl City,110 E ChestPain
,2015-10-13,20:00:28,Burl City,123 E Overdose
,2015-10-13,20:50:12,Burl City,132 E UnkMedEmrg
,2015-10-13,19:48:55,Westampton,133 E TrfcEntp
,2015-10-13,23:23:30,Burl City,132 E UnkMedEmrg
,2015-10-14,03:02:24,"NJTP

Ca",133 E TrfcEntp
,2015-10-14,10:35:39,Willingbor,131 E Uncon
,2015-10-14,12:26:07,Edgewater,134 E SpclAssn
,2015-10-14,12:04:01,Burl Twp,131 E Uncon
,2015-10-14,13:07:01,Burl Twp,117 E Falls
,2015-10-14,12:44:37,Burl City,106 E Breathin
,2015-10-14,14:13:34,"Beverly
C",128 E Stroke
,2015-10-14,14:57:10,Beverly,117 E Falls
,2015-10-14,15:53:08,Burl Twp,129 E AccInjry
,2015-10-14,16:00:31,Burl Twp,106 E Breathin
,2015-10-14,17:31:02,Burl City,132 E UnkMedEmrg
,2015-10-14,17:50:47,Burl City,117 E Falls
,2015-10-14,18:26:58,Willingbor,128 E Stroke
,2015-10-14,18:54:55,Edgewater,132 E UnkMedEmrg
,2015-10-14,22:02:17,Burl City,125 E Psychiat
,2015-10-15,07:36:24,Burl Twp,129 E AccInjry
,2015-10-15,06:49:45,Edgewater,117 E Falls
,2015-10-15,06:56:24,Burl City,113 E Diabetic
,2015-10-15,08:41:30,Burl Twp,132 E UnkMedEmrg
,2015-10-15,09:23:44,Burl Twp,132 E UnkMedEmrg
,2015-10-15,10:12:39,Edgewater,132 E UnkMedEmrg
,2015-10-15,12:13:55,Burl City,132 E UnkMedEmrg
,2015-10-15,12:52:11,Burl Twp,132 E UnkMedEmrg
,2015-10-15,13:02:44,Burl Twp,126 E SickPers
,2015-10-15,13:17:47,Burl City,110 E ChestPain
,2015-10-15,13:36:34,Burl Twp,132 E UnkMedEmrg
,2015-10-15,14:13:37,Burl Twp,134 E SpclAssn
,2015-10-15,16:53:08,Edgewater,117 E Falls
,2015-10-15,18:47:51,Burl City,131 E Uncon
,2015-10-15,19:58:46,Burl City,112 E Convulsn
,2015-10-15,19:55:21,Florence,132 E UnkMedEmrg
,2015-10-15,19:59:36,Burl City,112 E Convulsn
,2015-10-15,21:02:41,Burl City,105 E BackPain
,2015-10-15,21:10:35,Burl City,130 E Trauma
,2015-10-16,23:14:11,Burl Twp,132 E UnkMedEmrg
,2015-10-16,01:00:17,Edgewater,132 E UnkMedEmrg
,2015-10-16,11:14:40,Burl Twp,129 E AccInjry
,2015-10-16,11:40:35,Burl Twp,117 E Falls
,2015-10-16,12:03:08,Edgewater,124 E Pregnant
,2015-10-16,12:34:46,Burl Twp,131 E Uncon
,2015-10-16,13:19:02,Edgewater,117 E Falls
,2015-10-16,14:40:12,Burl City,132 E UnkMedEmrg
,2015-10-16,14:43:03,Burl Twp,112 E Convulsn
,2015-10-16,16:29:27,Burl Twp,106 E Breathin
,2015-10-16,21:06:04,Edgewater,131 E Uncon
,2015-10-16,:  :,Edgewater,132 E UnkMedEmrg
,2015-10-16,21:32:56,Burl City,132 E UnkMedEmrg
,2015-10-17,00:06:43,Burl Twp,117 E Falls
,2015-10-17,03:15:25,Edgewater,125 E Psychiat
,2015-10-17,07:55:16,Edgewater,132 E UnkMedEmrg
,2015-10-17,09:19:54,Willingbor,132 E UnkMedEmrg
,2015-10-17,13:33:52,Burl City,127 E Pentrwnd
,2015-10-17,13:54:54,Burl Twp,106 E Breathin
,2015-10-17,18:22:31,Willingbor,123 E Overdose
,2015-10-17,18:44:36,Burl Twp,110 E ChestPain
,2015-10-17,19:29:11,Burl Twp,132 E UnkMedEmrg
,2015-10-17,20:25:18,Burl Twp,106 E Breathin
,2015-10-18,08:08:32,Edgewater,112 E Convulsn
,2015-10-18,12:33:49,Westampton,106 E Breathin
,2015-10-18,14:24:46,Burl City,16 F Alarms
,2015-10-18,14:40:41,Burl Twp,117 E Falls
,2015-10-18,20:08:47,Willingbor,11 F StrctrFire
,2015-10-18,20:41:25,Burl Twp,117 E Falls
,2015-10-19,01:21:28,Westampton,123 E Overdose
,2015-10-19,03:54:06,Edgewater,125 E Psychiat
,2015-10-19,06:15:42,Burl Twp,132 E UnkMedEmrg
,2015-10-19,08:55:22,Burl City,132 E UnkMedEmrg
,2015-10-19,08:51:32,Burl Twp,131 E Uncon
,2015-10-19,11:20:25,Burl City,129F E Mva/Fire
,2015-10-19,11:19:11,Edgewater,125 E Psychiat
,2015-10-19,10:55:05,Burl Twp,109 E Arrest
,2015-10-19,11:41:50,Burl City,106 E Breathin
,2015-10-19,16:09:20,Burl City,117 E Falls
,2015-10-19,18:59:36,Edgewater,11 F StrctrFire
,2015-10-19,19:27:05,Burl Twp,132 E UnkMedEmrg
,2015-10-20,21:23:03,Burl City,125 E Psychiat
,2015-10-20,03:34:35,Burl City,132 E UnkMedEmrg
,2015-10-20,04:16:13,Edgewater,109 E Arrest
,2015-10-20,07:20:34,Burl Twp,129F E Mva/Fire
,2015-10-20,07:51:54,Burl City,110 E ChestPain
,2015-10-20,08:48:16,Burl Twp,131 E Uncon
,2015-10-20,09:26:58,Burl Twp,110 E ChestPain
,2015-10-20,09:50:52,Edgewater,121 E Hemrhage
,2015-10-20,09:51:32,Burl City,110 E ChestPain
,2015-10-20,10:27:41,Burl Twp,105 E BackPain
,2015-10-20,12:10:25,Burl Twp,110 E ChestPain
,2015-10-20,14:07:13,Burl Twp,110 E ChestPain
,2015-10-20,14:34:11,Burl Twp,125 E Psychiat
,2015-10-20,14:53:31,Beverly,131 E Uncon
,2015-10-20,15:35:10,Beverly,128 E Stroke
,2015-10-20,16:13:29,Burl Twp,119 E Heart
,2015-10-20,18:12:07,Burl City,117 E Falls
,2015-10-21,01:59:55,Burl Twp,124 E Pregnant
,2015-10-21,04:01:21,Burl Twp,132 E UnkMedEmrg
,2015-10-21,05:21:59,Burl City,125 E Psychiat
,2015-10-21,07:03:01,Burl Twp,11 F StrctrFire
,2015-10-21,09:43:17,Burl Twp,129 E AccInjry
,2015-10-21,10:01:39,Burl Twp,101 E AbdmPain
,2015-10-21,13:23:31,Edgewater,132 E UnkMedEmrg
,2015-10-21,14:26:23,Burl Twp,106 E Breathin
,2015-10-21,15:57:38,Burl City,117 E Falls
,2015-10-21,17:04:54,Burl Twp,129 E AccInjry
,2015-10-21,17:25:30,Edgewater,132 E UnkMedEmrg
,2015-10-21,18:32:16,Burl Twp,113 E Diabetic
,2015-10-21,19:21:42,Burl City,106 E Breathin
,2015-10-21,20:11:06,Burl City,125 E Psychiat
,2015-10-21,20:47:16,Willingbor,125 E Psychiat
,2015-10-21,21:30:18,Edgewater,106 E Breathin
,2015-10-22,02:27:33,Edgewater,101 E AbdmPain
,2015-10-22,09:21:58,Burl City,117 E Falls
,2015-10-22,10:05:00,Edgewater,117 E Falls
,2015-10-22,09:59:11,Burl Twp,132 E UnkMedEmrg
,2015-10-22,11:24:10,Burl City,125 E Psychiat
,2015-10-22,12:41:36,Westampton,129 E AccInjry
,2015-10-22,15:03:34,Burl Twp,117 E Falls
,2015-10-22,14:51:46,Burl Twp,117 E Falls
,2015-10-22,15:12:46,Edgewater,132 E UnkMedEmrg
,2015-10-22,15:42:54,Edgewater,132 E UnkMedEmrg
,2015-10-22,16:44:31,Burl Twp,132 E UnkMedEmrg
,2015-10-22,17:48:10,Florence,109 E Arrest
,2015-10-22,20:17:18,Burl Twp,117 E Falls
,2015-10-22,20:27:39,Burl City,132 E UnkMedEmrg
,2015-10-22,20:58:24,Burl City,131 E Uncon
,2015-10-22,21:34:47,Burl Twp,128 E Stroke
,2015-10-23,10:40:02,Burl City,101 E AbdmPain
,2015-10-23,11:20:31,Burl Twp,132 E UnkMedEmrg
,2015-10-23,11:13:04,Burl City,121 E Hemrhage
,2015-10-23,12:31:46,Burl Twp,112 E Convulsn
,2015-10-23,14:15:03,Burl Twp,110 E ChestPain
,2015-10-23,14:59:01,Edgewater,18 F RdwyHazard
,2015-10-23,15:21:30,Edgewater,117 E Falls
,2015-10-23,:  :,Edgewater,18 F RdwyHazard
,2015-10-23,18:02:19,Burl Twp,110 E ChestPain
,2015-10-23,19:39:43,Edgewater,125 E Psychiat
,2015-10-23,19:58:37,Burl City,125 E Psychiat
,2015-10-23,21:53:33,Edgewater,125 E Psychiat
,2015-10-24,23:49:56,Burl Twp,132 E UnkMedEmrg
,2015-10-24,10:57:09,Burl Twp,119 E Heart
,2015-10-24,10:38:27,Burl Twp,128 E Stroke
,2015-10-24,11:28:33,Burl Twp,132 E UnkMedEmrg
,2015-10-24,15:07:26,Burl City,113 E Diabetic
,2015-10-24,15:44:23,Burl Twp,129 E AccInjry
,2015-10-24,16:00:54,Edgewater,125 E Psychiat
,2015-10-24,19:50:41,Burl Twp,117 E Falls
,2015-10-24,21:48:04,Burl Twp,129 E AccInjry
,2015-10-25,01:03:53,Beverly,129F E Mva/Fire
,2015-10-25,01:29:54,Burl Twp,132 E UnkMedEmrg
,2015-10-25,05:41:46,Burl Twp,110 E ChestPain
,2015-10-25,08:48:11,Burl Twp,132 E UnkMedEmrg
,2015-10-25,10:50:30,Burl Twp,112 E Convulsn
,2015-10-25,11:03:28,Burl Twp,109 E Arrest
,2015-10-25,12:04:58,Willingbor,117 E Falls
,2015-10-25,15:25:49,Westampton,131 E Uncon
,2015-10-25,17:36:24,Willingbor,117 E Falls
,2015-10-25,19:13:12,Burl City,121 E Hemrhage
,2015-10-25,16:55:36,Florence,11 F StrctrFire
,2015-10-25,20:42:37,Burl City,106 E Breathin
,2015-10-25,21:37:58,Burl Twp,116 E EyeProb
,2015-10-25,21:45:08,Burl Twp,119 E Heart
,2015-10-26,23:46:14,Edgewater,119 E Heart
,2015-10-26,03:19:19,Burl Twp,117 E Falls
,2015-10-26,11:17:20,Edgewater,128 E Stroke
,2015-10-26,11:45:35,Burl Twp,131 E Uncon
,2015-10-26,12:37:41,Burl City,129 E AccInjry
,2015-10-26,12:44:37,Burl Twp,132 E UnkMedEmrg
,2015-10-26,13:28:33,Burl City,101 E AbdmPain
,2015-10-26,14:24:57,Burl Twp,131 E Uncon
,2015-10-26,14:22:55,Burl Twp,113 E Diabetic
,2015-10-26,14:04:06,Burl Twp,110 E ChestPain
,2015-10-26,15:19:52,Burl City,131 E Uncon
,2015-10-26,16:15:52,Burl Twp,129 E AccInjry
,2015-10-26,20:16:15,Burl City,123 E Overdose
,2015-10-26,21:00:59,Burl Twp,132 E UnkMedEmrg
,2015-10-26,22:54:43,Edgewater,106 E Breathin
,2015-10-27,00:41:06,Burl Twp,132 E UnkMedEmrg
,2015-10-27,05:23:02,Burl City,131 E Uncon
,2015-10-27,08:53:15,Edgewater,110 E ChestPain
,2015-10-27,08:31:47,Burl City,119 E Heart
,2015-10-27,12:08:52,Burl Twp,119 E Heart
,2015-10-27,15:58:06,Beverly,125 E Psychiat
,2015-10-28,23:22:09,Westampton,129 E AccInjry
,2015-10-28,06:37:39,Mansfield,129F E Mva/Fire
,2015-10-28,08:23:52,Edgewater,130 E Trauma
,2015-10-28,10:21:04,Burl City,110 E ChestPain
,2015-10-28,11:12:43,Edgewater,125 E Psychiat
,2015-10-28,11:58:57,Burl City,110 E ChestPain
,2015-10-28,11:20:42,Edgewater,123 E Overdose
,2015-10-28,12:30:55,Burl City,110 E ChestPain
,2015-10-28,12:52:11,Burl Twp,121 E Hemrhage
,2015-10-28,15:03:27,Burl City,106 E Breathin
,2015-10-28,16:32:44,Burl Twp,105 E BackPain
,2015-10-28,17:57:03,Burl City,132 E UnkMedEmrg
,2015-10-28,18:25:50,Burl City,110 E ChestPain
,2015-10-28,21:03:59,Willingbor,131 E Uncon
,2015-10-28,22:20:42,Edgewater,123 E Overdose
,2015-10-29,22:00:44,Willingbor,11 F StrctrFire
,2015-10-29,02:42:37,Burl City,101 E AbdmPain
,2015-10-29,02:48:02,Burl City,106 E Breathin
,2015-10-29,09:28:00,Burl Twp,106 E Breathin
,2015-10-29,10:03:08,Burl Twp,132 E UnkMedEmrg
,2015-10-29,10:49:38,Burl Twp,110 E ChestPain
,2015-10-29,12:55:18,Edgewater,117 E Falls
,2015-10-29,:  :,"Evesham
C",16 F Alarms
,2015-10-29,15:20:19,Burl City,129 E AccInjry
,2015-10-29,15:59:12,Beverly,106 E Breathin
,2015-10-29,16:41:07,Beverly,117 E Falls
,2015-10-29,16:29:45,Burl Twp,106 E Breathin
,2015-10-29,17:34:13,Burl City,106 E Breathin
,2015-10-29,19:06:00,Burl City,132 E UnkMedEmrg
,2015-10-29,17:52:15,Burl Twp,106 E Breathin
,2015-10-30,23:13:45,Burl City,106 E Breathin
,2015-10-30,23:09:51,Burl Twp,106 E Breathin
,2015-10-30,07:48:01,Burl Twp,125 E Psychiat
,2015-10-30,09:43:52,Burl Twp,110 E ChestPain
,2015-10-30,09:59:28,Burl City,121 E Hemrhage
,2015-10-30,10:34:41,Burl Twp,131 E Uncon
,2015-10-30,10:24:20,Burl Twp,128 E Stroke
,2015-10-30,14:38:45,Burl City,117 E Falls
,2015-10-30,15:03:59,Edgewater,112 E Convulsn
,2015-10-30,15:26:59,Burl City,117 E Falls
,2015-10-30,15:53:39,Burl City,110 E ChestPain
,2015-10-30,17:16:08,Burl City,106 E Breathin
,2015-10-30,18:30:44,Burl City,104 E AsltRape
,2015-10-30,19:09:04,Burl City,132 E UnkMedEmrg
,2015-10-30,19:00:58,Burl Twp,132 E UnkMedEmrg
,2015-10-30,19:09:04,Burl City,132 E UnkMedEmrg
,2015-10-30,20:13:05,Willingbor,113 E Diabetic
,2015-10-30,21:35:04,Burl City,131 E Uncon
,2015-10-30,22:44:30,Florence,113 E Diabetic
,2015-10-31,23:43:04,Burl City,112 E Convulsn
,2015-10-31,00:39:48,Edgewater,131 E Uncon
,2015-10-31,05:00:21,Willingbor,132 E UnkMedEmrg
,2015-10-31,06:49:46,Burl Twp,132 E UnkMedEmrg
,2015-10-31,07:35:54,Edgewater,117 E Falls
,2015-10-31,09:24:11,Springfld,117 E Falls
,2015-10-31,14:56:33,Burl Twp,129 E AccInjry
,2015-10-31,15:17:03,Burl City,117 E Falls
,2015-10-31,16:26:34,Burl Twp,112 E Convulsn
,2015-10-31,17:52:07,Edgewater,116 E EyeProb
,2015-10-31,17:48:49,Willingbor,112 E Convulsn
,2015-10-31,19:46:44,Willingbor,112 E Convulsn
,2015-10-31,20:46:30,Springfld,129 E AccInjry
,2015-10-31,23:12:52,Burl City,110 E ChestPain
,2015-11-01,00:09:38,Burl City,104 E AsltRape
,2015-11-01,00:30:49,Burl Twp,131 E Uncon
,2015-11-01,01:09:23,Burl City,132 E UnkMedEmrg
,2015-11-01,01:35:12,Burl City,131 E Uncon
,2015-11-01,03:21:20,Burl Twp,106 E Breathin
,2015-11-01,04:29:08,Burl Twp,106 E Breathin
,2015-11-01,05:11:28,Edgewater,11 F StrctrFire
,2015-11-01,08:59:19,Burl Twp,132 E UnkMedEmrg
,2015-11-01,10:25:40,Willingbor,123 E Overdose
,2015-11-01,10:20:58,"Beverly
C",131 E Uncon
,2015-11-01,13:15:31,Westampton,129 E AccInjry
,2015-11-01,14:55:14,Beverly,110 E ChestPain
,2015-11-01,15:06:28,Burl Twp,117 E Falls
,2015-11-01,20:06:03,BurlBrstBr,132 E UnkMedEmrg
,2015-11-02,00:46:25,Burl Twp,131 E Uncon
,2015-11-02,01:31:48,Burl City,129F E Mva/Fire
,2015-11-02,03:54:06,Edgewater,110 E ChestPain
,2015-11-02,:  :,Edgewater,110 E ChestPain
,2015-11-02,03:56:01,Mansfield,117 E Falls
,2015-11-02,10:57:18,Burl City,110 E ChestPain
,2015-11-02,12:07:15,Florence,12 F StrNonFire
,2015-11-02,12:10:43,"Beverly
C",131 E Uncon
,2015-11-02,13:05:14,Edgewater,132 E UnkMedEmrg
,2015-11-02,13:58:08,Burl City,106 E Breathin
,2015-11-02,13:26:00,Burl Twp,131 E Uncon
,2015-11-02,14:54:11,Florence,131 E Uncon
,2015-11-02,15:45:35,Burl City,110 E ChestPain
,2015-11-02,16:06:44,Burl City,110 E ChestPain
,2015-11-02,16:37:29,Burl Twp,132 E UnkMedEmrg
,2015-11-02,16:51:33,Burl City,125 E Psychiat
,2015-11-02,22:23:53,Burl Twp,117 E Falls
,2015-11-02,22:21:19,Burl Twp,106 E Breathin
,2015-11-03,22:51:45,Burl Twp,117 E Falls
,2015-11-03,00:05:55,Burl City,106 E Breathin
,2015-11-03,10:49:12,Beverly,132 E UnkMedEmrg
,2015-11-03,13:06:18,Burl City,134 E SpclAssn
,2015-11-03,13:50:15,Burl City,110 E ChestPain
,2015-11-03,14:22:30,Florence,132 E UnkMedEmrg
,2015-11-03,15:46:55,Burl City,131 E Uncon
,2015-11-03,16:15:28,Burl Twp,110 E ChestPain
,2015-11-03,17:02:25,Burl City,132 E UnkMedEmrg
,2015-11-03,18:22:16,Burl City,132 E UnkMedEmrg
,2015-11-03,17:43:50,Burl City,128 E Stroke
,2015-11-03,18:41:08,Edgewater,129 E AccInjry
,2015-11-03,18:51:08,Burl City,132 E UnkMedEmrg
,2015-11-03,18:50:08,Burl Twp,131 E Uncon
,2015-11-03,19:05:18,Burl Twp,110 E ChestPain
,2015-11-03,19:56:07,Burl City,132 E UnkMedEmrg
,2015-11-03,21:01:46,Edgewater,105 E BackPain
,2015-11-03,21:27:46,Edgewater,112 E Convulsn
,2015-11-03,21:57:22,Burl City,106 E Breathin
,2015-11-03,22:10:34,Burl Twp,132 E UnkMedEmrg
,2015-11-04,02:08:02,Edgewater,106 E Breathin
,2015-11-04,03:06:31,Burl City,125 E Psychiat
,2015-11-04,04:29:45,Burl Twp,106 E Breathin
,2015-11-04,05:25:56,Beverly,106 E Breathin
,2015-11-04,06:24:45,Burl City,117 E Falls
,2015-11-04,05:34:24,Burl Twp,132 E UnkMedEmrg
,2015-11-04,08:21:05,Burl City,129 E AccInjry
,2015-11-04,09:02:59,Burl Twp,106 E Breathin
,2015-11-04,08:04:27,Burl City,131 E Uncon
,2015-11-04,09:22:04,Edgewater,125 E Psychiat
,2015-11-04,10:00:06,Burl Twp,132 E UnkMedEmrg
,2015-11-04,12:42:45,Burl Twp,131 E Uncon
,2015-11-04,14:42:07,Burl Twp,129 E AccInjry
,2015-11-04,14:10:55,Burl Twp,110 E ChestPain
,2015-11-04,16:15:08,Burl City,131 E Uncon
,2015-11-04,18:13:43,Willingbor,125 E Psychiat
,2015-11-04,16:34:54,Burl Twp,125 E Psychiat
,2015-11-04,18:36:33,Burl Twp,132 E UnkMedEmrg
,2015-11-04,19:02:07,Burl City,131 E Uncon
,2015-11-04,19:17:10,Burl Twp,106 E Breathin
,2015-11-04,21:49:15,Burl Twp,117 E Falls
,2015-11-05,23:41:03,Edgewater,117 E Falls
,2015-11-05,01:50:25,Burl Twp,131 E Uncon
,2015-11-05,03:33:34,Edgewater,132 E UnkMedEmrg
,2015-11-05,07:29:23,Burl Twp,132 E UnkMedEmrg
,2015-11-05,09:38:08,Burl Twp,129 E AccInjry
,2015-11-05,10:53:07,Florence,129 E AccInjry
,2015-11-05,11:08:40,Burl Twp,119 E Heart
,2015-11-05,12:14:25,Edgewater,105 E BackPain
,2015-11-05,12:38:33,"NJTP

Ca",106 E Breathin
,2015-11-05,13:15:04,Burl City,104 E AsltRape
,2015-11-05,14:08:22,Edgewater,125 E Psychiat
,2015-11-05,14:45:22,Westampton,129 E AccInjry
,2015-11-05,15:35:53,Burl Twp,106 E Breathin
,2015-11-05,17:18:19,Burl Twp,129F E Mva/Fire
,2015-11-05,16:50:10,Burl City,117 E Falls
,2015-11-05,17:03:13,Burl City,110 E ChestPain
,2015-11-05,17:49:10,Burl Twp,117 E Falls
,2015-11-05,18:11:55,Burl Twp,112 E Convulsn
,2015-11-05,22:13:09,Florence,117 E Falls
,2015-11-06,06:20:49,Burl Twp,112 E Convulsn
,2015-11-06,09:25:52,Burl Twp,117 E Falls
,2015-11-06,10:25:48,Edgewater,130 E Trauma
,2015-11-06,10:38:07,Edgewater,110 E ChestPain
,2015-11-06,11:44:06,Burl City,131 E Uncon
,2015-11-06,11:42:09,Mt Laurel,129F E Mva/Fire
,2015-11-06,12:45:59,Burl Twp,129 E AccInjry
,2015-11-06,13:13:39,Burl Twp,109 E Arrest
,2015-11-06,13:18:39,Edgewater,131 E Uncon
,2015-11-06,15:10:24,Burl Twp,119 E Heart
,2015-11-06,15:36:51,Burl Twp,17 F Fumes
,2015-11-06,15:34:03,Burl Twp,101 E AbdmPain
